,palavra,solucao
252,"['m', '-', 'o', 'e', 'o', 'e', '-', 'e', '-', '-', 'n', 'n', 'm']",11.0
253,"['e', '-', '-', 'n', 'm', '-', 'o', 'o', '-', 'e', 'e', 'm', 'n']",0.0
254,"['n', 'n', '-', '-', 'o', 'm', 'o', 'e', 'e', '-', '-', 'e', 'm']",11.0
255,"['e', 'e', '-', 'e', 'm', '-', 'o', 'm', 'n', '-', '-', 'n', 'o']",7.0
256,"['m', 'o', 'e', '-', '-', 'n', 'm', 'o', '-', '-', 'e', 'n', 'e']",3.0
257,"['e', 'e', 'o', 'o', '-', '-', 'm', 'n', '-', 'n', 'm', 'e', '-']",7.0
258,"['m', 'o', 'e', 'e', '-', 'm', 'n', 'o', '-', '-', 'n', 'e', '-']",15.0
259,"['-', 'e', 'e', 'n', 'o', 'm', 'o', 'n', 'm', '-', 'e', '-', '-']",0.0
260,"['o', '-', 'n', 'n', 'e', 'm', '-', 'o', '-', '-', 'e', 'm', 'e']",19.0
261,"['o', 'n', '-', 'e', 'm', 'e', 'm', 'n', '-', 'o', '-', '-', 'e']",0.0
262,"['m', 'm', 'n', 'n', '-', 'e', '-', '-', 'e', 'e', 'o', 'o', '-']",19.0
263,"['e', '-', 'e', '-', 'm', '-', 'e', 'o', 'n', 'n', 'm', '-', 'o']",36.0
264,"['m', '-', '-', 'e', 'm', '-', 'n', 'e', 'n', 'e', 'o', 'o', '-']",14.0
265,"['-', 'e', '-', 'o', 'e', 'm', 'm', 'e', '-', 'n', 'n', 'o', '-']",10.0
266,"['-', 'e', 'n', 'e', '-', 'o', '-', 'm', 'n', 'm', '-', 'o', 'e']",28.0
267,"['e', 'o', 'n', 'm', 'o', 'e', '-', 'n', '-', '-', '-', 'm', 'e']",3.0
268,"['-', 'm', 'e', 'e', '-', '-', '-', 'm', 'e', 'o', 'n', 'n', 'o']",20.0
269,"['o', '-', 'e', 'n', '-', '-', 'm', 'e', 'o', 'm', '-', 'e', 'n']",0.0
270,"['m', '-', 'e', 'e', 'n', 'o', '-', 'n', 'o', 'm', '-', '-', 'e']",0.0
271,"['m', '-', 'e', 'e', '-', 'n', '-', 'o', 'm', 'o', 'n', '-', 'e']",12.0
272,"['e', 'n', 'o', '-', 'e', 'm', 'o', 'm', 'e', '-', '-', 'n', '-']",0.0
273,"['m', 'e', 'o', 'n', 'e', 'o', '-', '-', '-', 'e', '-', 'n', 'm']",11.0
274,"['-', 'm', 'm', '-', '-', '-', 'o', 'e', 'n', 'e', 'e', 'n', 'o']",8.0
275,"['e', 'n', 'e', '-', 'e', 'm', 'n', '-', '-', 'm', '-', 'o', 'o']",8.0
276,"['m', 'e', '-', '-', 'n', 'o', 'n', '-', 'm', 'e', 'o', '-', 'e']",0.0
277,"['m', 'e', '-', 'n', 'n', 'o', '-', 'e', 'o', '-', 'e', '-', 'm']",0.0
278,"['-', 'o', 'n', 'n', '-', 'e', 'm', 'm', '-', 'e', 'e', '-', 'o']",0.0
279,"['-', 'n', 'n', 'm', '-', 'o', 'm', '-', 'e', 'e', 'o', '-', 'e']",72.0
280,"['-', 'n', 'e', 'm', 'o', '-', 'e', '-', 'n', 'o', '-', 'm', 'e']",6.0
281,"['-', 'm', '-', '-', 'e', 'o', 'e', 'n', 'o', 'e', 'n', '-', 'm']",0.0
282,"['m', 'o', '-', 'm', '-', 'n', '-', 'e', '-', 'n', 'e', 'o', 'e']",0.0
283,"['n', 'e', 'e', '-', 'n', '-', 'm', 'e', 'o', '-', 'o', '-', 'm']",9.0
284,"['-', '-', '-', 'e', 'o', 'o', '-', 'm', 'e', 'n', 'e', 'm', 'n']",10.0
285,"['e', 'm', 'm', 'e', 'o', 'o', 'n', '-', 'n', 'e', '-', '-', '-']",18.0
286,"['m', 'm', 'o', '-', '-', 'e', '-', 'n', 'e', 'n', 'o', 'e', '-']",6.0
287,"['-', '-', 'e', '-', 'n', 'o', 'm', 'm', '-', 'e', 'e', 'n', 'o']",5.0
288,"['m', '-', 'o', 'm', 'o', '-', 'e', 'n', 'e', 'n', '-', 'e', '-']",10.0
289,"['-', 'o', 'n', 'e', '-', 'o', 'm', '-', 'n', 'm', 'e', 'e', '-']",10.0
290,"['n', '-', 'o', '-', 'e', 'm', 'o', 'e', '-', 'e', 'm', '-', 'n']",0.0
291,"['-', 'e', 'e', '-', 'e', 'm', 'n', '-', '-', 'm', 'o', 'n', 'o']",0.0
292,"['-', 'o', 'e', '-', '-', 'm', 'm', 'n', '-', 'n', 'e', 'o', 'e']",0.0
293,"['-', 'e', 'e', '-', '-', 'm', 'm', 'o', '-', 'e', 'n', 'n', 'o']",132.0
294,"['-', '-', '-', 'e', 'e', 'o', 'o', 'n', 'n', 'm', '-', 'e', 'm']",0.0
295,"['n', 'm', '-', 'e', '-', 'o', 'm', 'o', 'e', '-', 'e', '-', 'n']",11.0
296,"['-', '-', 'o', 'm', 'n', '-', 'm', 'e', 'o', '-', 'e', 'e', 'n']",16.0
297,"['n', 'm', '-', 'n', 'o', 'e', '-', '-', 'e', 'o', 'e', 'm', '-']",0.0
298,"['o', '-', 'n', 'e', '-', 'm', '-', 'm', 'n', 'o', 'e', 'e', '-']",5.0
299,"['o', 'n', '-', 'm', '-', 'n', 'e', '-', 'm', 'o', 'e', '-', 'e']",12.0
300,"['e', '-', '-', 'n', 'e', '-', 'o', 'n', 'e', 'm', 'm', 'o', '-']",0.0
301,"['o', 'e', 'o', 'n', 'm', '-', 'm', 'e', '-', '-', 'n', 'e', '-']",2.0
302,"['n', 'm', 'm', 'n', 'e', '-', 'e', 'o', 'e', '-', '-', 'o', '-']",4.0
303,"['n', 'e', 'n', 'm', 'o', '-', 'e', '-', '-', 'm', 'o', '-', 'e']",7.0
304,"['-', 'o', '-', 'e', 'o', 'e', 'e', '-', 'm', 'm', 'n', '-', 'n']",17.0
305,"['-', 'm', 'o', '-', '-', 'o', 'n', 'e', 'e', '-', 'e', 'n', 'm']",0.0
306,"['n', '-', 'm', 'o', 'e', 'n', 'o', 'e', '-', '-', 'e', 'm', '-']",21.0
307,"['m', 'o', 'n', '-', 'e', '-', 'e', 'o', 'e', 'n', '-', 'm', '-']",0.0
308,"['o', '-', 'm', 'n', 'o', 'n', 'e', '-', 'e', 'e', '-', '-', 'm']",19.0
309,"['o', 'o', '-', 'e', 'e', 'e', 'n', 'n', '-', 'm', '-', 'm', '-']",4.0
310,"['e', 'o', 'n', 'o', 'e', 'm', '-', '-', 'm', 'e', '-', '-', 'n']",2.0
311,"['e', '-', '-', 'm', 'o', 'e', 'm', '-', 'e', 'n', 'o', '-', 'n']",8.0
312,"['n', '-', 'm', 'n', 'e', 'm', 'o', 'e', '-', 'e', 'o', '-', '-']",22.0
313,"['-', 'e', 'o', 'e', 'e', 'm', 'n', '-', 'm', 'n', '-', '-', 'o']",17.0
314,"['e', 'n', 'n', 'm', 'o', 'm', '-', 'o', 'e', '-', '-', 'e', '-']",4.0
315,"['o', 'n', '-', 'e', '-', 'm', '-', 'e', 'n', 'm', 'o', '-', 'e']",32.0
316,"['e', 'n', '-', 'm', '-', '-', 'o', 'e', 'e', 'o', 'm', 'n', '-']",0.0
317,"['e', '-', '-', '-', 'o', 'm', 'm', 'e', 'e', 'n', 'n', 'o', '-']",0.0
318,"['e', '-', 'n', 'e', '-', 'n', 'o', 'o', '-', 'm', '-', 'm', 'e']",0.0
319,"['-', '-', 'e', '-', 'e', 'o', 'e', 'm', 'n', 'n', '-', 'm', 'o']",17.0
320,"['o', 'm', '-', 'o', 'n', '-', 'e', '-', 'm', '-', 'e', 'n', 'e']",19.0
321,"['o', '-', '-', 'n', 'm', 'o', 'e', 'm', '-', 'e', '-', 'e', 'n']",0.0
322,"['-', '-', 'e', 'm', 'o', '-', 'm', 'e', 'n', 'n', 'e', '-', 'o']",10.0
323,"['n', 'e', 'e', 'n', '-', 'o', 'm', 'm', '-', 'e', 'o', '-', '-']",18.0
324,"['-', '-', 'e', 'n', 'o', '-', 'n', 'm', 'e', 'e', '-', 'm', 'o']",10.0
325,"['e', 'e', 'm', 'e', 'o', '-', '-', 'o', 'n', 'm', '-', '-', 'n']",18.0
326,"['o', 'e', 'e', 'e', 'n', 'n', '-', '-', 'm', '-', '-', 'o', 'm']",15.0
327,"['o', '-', 'm', 'm', '-', 'e', '-', 'o', 'n', 'n', 'e', 'e', '-']",26.0
328,"['o', 'e', 'e', 'm', '-', '-', 'n', 'o', 'm', '-', '-', 'n', 'e']",0.0
329,"['o', '-', 'n', 'e', 'n', 'e', 'o', 'e', 'm', 'm', '-', '-', '-']",6.0
330,"['o', 'e', 'o', 'm', '-', '-', 'm', 'n', 'e', '-', 'n', '-', 'e']",6.0
331,"['e', 'm', 'n', 'o', '-', '-', '-', 'e', 'o', 'm', '-', 'n', 'e']",0.0
332,"['m', 'm', '-', 'o', '-', 'e', 'e', 'n', 'n', 'e', '-', '-', 'o']",0.0
333,"['-', 'e', 'o', 'n', 'o', 'e', 'n', 'm', 'e', 'm', '-', '-', '-']",11.0
334,"['-', '-', 'o', 'm', 'e', '-', 'n', '-', 'e', 'n', 'm', 'e', 'o']",0.0
335,"['m', 'n', 'e', '-', 'm', '-', 'n', 'e', '-', '-', 'o', 'e', 'o']",0.0
336,"['n', '-', 'm', '-', 'o', 'm', '-', 'e', 'e', 'n', '-', 'o', 'e']",18.0
337,"['-', 'n', 'e', '-', 'o', 'e', 'n', '-', 'o', 'm', 'm', 'e', '-']",0.0
338,"['-', 'o', 'o', 'n', 'e', '-', 'e', '-', 'e', 'm', 'n', '-', 'm']",4.0
339,"['-', 'e', 'o', 'e', 'o', 'n', '-', '-', 'e', 'm', 'm', '-', 'n']",26.0
340,"['e', 'e', 'm', 'n', '-', 'e', '-', '-', 'o', '-', 'n', 'o', 'm']",7.0
341,"['o', 'n', 'm', 'e', 'e', '-', '-', '-', '-', 'n', 'e', 'o', 'm']",16.0
342,"['m', '-', 'o', 'n', 'e', '-', '-', 'e', 'n', 'e', 'm', 'o', '-']",0.0
343,"['m', '-', '-', 'm', 'o', 'e', '-', 'n', 'n', '-', 'o', 'e', 'e']",20.0
344,"['e', 'e', 'o', 'o', 'm', 'n', 'e', '-', '-', 'm', '-', 'n', '-']",0.0
345,"['o', '-', 'n', 'e', '-', 'e', 'm', 'e', 'o', 'n', '-', 'm', '-']",27.0
346,"['-', 'e', '-', 'n', 'e', 'o', 'o', '-', 'm', '-', 'n', 'e', 'm']",11.0
347,"['-', 'e', '-', 'e', 'o', 'o', 'n', 'm', 'n', '-', 'm', '-', 'e']",16.0
348,"['o', '-', 'e', 'm', 'n', '-', 'n', 'o', 'e', 'e', '-', 'm', '-']",14.0
349,"['m', '-', 'e', '-', 'm', 'e', 'n', 'o', '-', 'o', 'n', '-', 'e']",6.0
350,"['o', 'n', 'm', '-', 'e', '-', '-', 'o', 'm', 'e', 'n', 'e', '-']",0.0
351,"['o', '-', '-', 'm', 'o', 'e', 'e', 'n', 'e', 'm', '-', 'n', '-']",9.0
352,"['o', 'm', 'n', 'e', 'o', '-', 'm', 'e', '-', 'e', '-', '-', 'n']",10.0
353,"['-', 'o', 'e', '-', 'm', 'n', '-', '-', 'e', 'm', 'o', 'n', 'e']",0.0
354,"['e', 'n', '-', 'm', '-', 'n', 'o', 'e', '-', 'm', 'o', 'e', '-']",5.0
355,"['m', 'n', 'm', 'o', '-', '-', '-', 'e', 'e', '-', 'n', 'o', 'e']",36.0
356,"['n', 'o', '-', 'm', 'e', 'e', 'm', '-', 'n', '-', '-', 'e', 'o']",3.0
357,"['-', 'm', 'n', '-', 'o', 'e', '-', 'o', 'm', 'n', 'e', '-', 'e']",0.0
358,"['-', 'n', '-', 'o', 'e', 'o', 'm', 'n', 'm', '-', 'e', 'e', '-']",0.0
359,"['-', 'n', 'm', 'e', 'e', 'o', 'm', '-', 'e', '-', '-', 'n', 'o']",3.0
360,"['e', 'm', 'n', 'm', 'o', '-', '-', 'e', 'e', '-', 'o', 'n', '-']",0.0
361,"['o', '-', '-', '-', 'e', 'm', 'e', 'n', 'o', 'm', 'e', '-', 'n']",0.0
362,"['-', 'e', 'n', 'o', 'm', '-', '-', 'o', 'e', 'n', '-', 'e', 'm']",7.0
363,"['m', '-', '-', 'm', 'n', '-', 'o', 'e', 'n', 'e', 'o', 'e', '-']",0.0
364,"['m', 'e', 'n', 'e', '-', 'o', '-', 'o', '-', 'n', 'e', 'm', '-']",0.0
365,"['n', '-', 'e', 'o', '-', 'o', 'e', '-', 'm', '-', 'n', 'm', 'e']",34.0
366,"['m', '-', '-', '-', 'o', 'e', 'n', 'e', '-', 'o', 'n', 'e', 'm']",8.0
367,"['m', 'o', '-', '-', '-', 'n', 'm', 'o', 'e', 'e', '-', 'n', 'e']",33.0
368,"['-', 'n', '-', 'e', '-', 'm', 'e', 'm', 'n', 'e', '-', 'o', 'o']",4.0
369,"['m', 'o', '-', 'e', '-', '-', 'n', '-', 'n', 'm', 'e', 'o', 'e']",30.0
370,"['m', '-', '-', 'o', 'e', 'n', 'o', 'e', 'e', 'm', 'n', '-', '-']",0.0
371,"['-', 'o', '-', 'n', 'o', 'n', 'm', 'm', 'e', 'e', 'e', '-', '-']",15.0
372,"['n', 'm', 'n', '-', '-', 'e', '-', 'e', 'o', 'o', 'e', 'm', '-']",0.0
373,"['o', 'm', 'm', 'o', 'e', '-', '-', '-', 'e', 'n', 'e', 'n', '-']",5.0
374,"['-', 'm', 'e', 'n', 'm', 'o', '-', 'e', '-', '-', 'n', 'o', 'e']",20.0
375,"['m', 'e', 'm', 'e', '-', 'o', 'e', 'o', '-', '-', 'n', 'n', '-']",5.0
376,"['-', 'e', '-', 'e', 'e', 'm', '-', 'n', '-', 'n', 'm', 'o', 'o']",0.0
377,"['e', '-', 'e', 'm', 'n', 'o', '-', 'm', '-', 'o', 'e', '-', 'n']",9.0
378,"['-', '-', 'e', 'm', '-', 'n', 'm', 'o', 'o', '-', 'e', 'n', 'e']",10.0
379,"['m', 'e', 'n', 'e', '-', 'o', '-', 'm', 'e', 'o', 'n', '-', '-']",14.0
380,"['o', 'm', 'n', '-', 'n', 'e', 'e', '-', '-', 'm', '-', 'e', 'o']",4.0
381,"['m', 'n', '-', 'e', 'm', 'o', 'e', '-', '-', 'o', 'n', '-', 'e']",0.0
382,"['-', 'n', '-', 'o', '-', 'm', '-', 'e', 'e', 'm', 'n', 'o', 'e']",0.0
383,"['-', '-', '-', 'e', 'm', 'o', 'o', 'e', 'n', 'e', 'n', '-', 'm']",5.0
384,"['-', 'o', 'e', 'e', 'e', '-', '-', 'o', 'n', 'm', 'm', 'n', '-']",16.0
385,"['-', '-', 'm', 'o', 'e', '-', 'o', 'e', 'e', '-', 'n', 'm', 'n']",0.0
386,"['o', 'm', 'e', 'm', '-', 'n', '-', '-', '-', 'o', 'n', 'e', 'e']",0.0
387,"['-', 'e', '-', 'n', '-', 'e', 'n', 'm', 'o', 'o', 'm', '-', 'e']",18.0
388,"['o', 'e', 'm', '-', 'n', 'n', 'm', 'o', 'e', '-', '-', '-', 'e']",10.0
389,"['n', 'n', '-', 'o', 'e', 'm', 'm', '-', '-', 'e', '-', 'e', 'o']",18.0
390,"['-', 'm', 'n', 'm', 'e', 'o', 'o', 'e', 'n', '-', 'e', '-', '-']",10.0
391,"['-', 'n', '-', 'n', 'm', 'e', '-', '-', 'e', 'm', 'e', 'o', 'o']",0.0
392,"['-', 'n', 'm', 'm', 'e', 'e', 'o', 'n', '-', '-', '-', 'o', 'e']",39.0
393,"['m', 'e', 'm', 'o', '-', '-', '-', 'n', 'e', 'o', 'n', '-', 'e']",15.0
394,"['o', 'm', 'o', '-', '-', 'e', 'e', '-', 'n', 'e', '-', 'm', 'n']",14.0
395,"['n', '-', 'm', '-', 'n', 'e', 'o', '-', 'm', 'e', 'o', '-', 'e']",18.0
396,"['-', 'e', 'e', 'e', '-', 'o', '-', 'o', '-', 'm', 'm', 'n', 'n']",2.0
397,"['n', '-', 'o', 'o', 'e', 'n', 'm', 'm', '-', 'e', '-', '-', 'e']",0.0
398,"['e', '-', 'o', '-', '-', 'm', 'o', 'e', 'n', 'm', 'e', 'n', '-']",33.0
399,"['m', 'e', '-', '-', 'e', 'o', '-', '-', 'e', 'n', 'o', 'm', 'n']",0.0
400,"['e', 'n', 'n', '-', 'o', 'o', 'm', '-', 'm', '-', 'e', '-', 'e']",16.0
401,"['o', 'e', '-', '-', '-', 'e', 'e', 'm', 'n', 'm', '-', 'o', 'n']",6.0
402,"['-', 'e', 'e', 'o', '-', 'm', 'o', 'n', 'e', 'n', 'm', '-', '-']",0.0
403,"['-', 'n', 'm', 'e', '-', 'o', 'e', 'm', '-', 'n', 'e', '-', 'o']",6.0
404,"['n', 'o', 'e', 'n', 'o', 'e', 'e', '-', '-', 'm', '-', '-', 'm']",8.0
405,"['n', '-', '-', '-', 'e', '-', 'e', 'n', 'm', 'e', 'm', 'o', 'o']",18.0
406,"['m', 'o', 'o', '-', '-', 'n', 'n', 'm', 'e', '-', 'e', 'e', '-']",36.0
407,"['m', '-', '-', 'm', 'o', 'e', 'o', 'e', 'e', '-', 'n', '-', 'n']",12.0
408,"['e', 'e', 'm', 'o', '-', 'o', 'e', '-', 'n', '-', 'n', 'm', '-']",0.0
409,"['-', 'm', '-', 'o', 'e', 'e', 'e', 'o', 'n', 'm', '-', 'n', '-']",10.0
410,"['n', 'm', 'm', '-', '-', '-', 'o', 'e', '-', 'e', 'o', 'n', 'e']",11.0
411,"['-', 'n', 'o', 'e', 'o', '-', '-', 'm', 'e', 'e', '-', 'm', 'n']",13.0
412,"['-', 'n', 'o', '-', 'n', 'e', 'e', '-', 'm', 'm', 'e', '-', 'o']",0.0
413,"['e', 'm', '-', 'e', 'm', '-', 'n', 'o', '-', '-', 'n', 'e', 'o']",0.0
414,"['n', 'm', '-', 'e', '-', 'm', 'e', 'o', 'n', 'o', '-', 'e', '-']",0.0
415,"['e', 'm', 'n', 'm', '-', 'o', '-', '-', 'e', 'e', '-', 'n', 'o']",3.0
416,"['-', '-', 'o', 'm', 'o', '-', 'n', 'e', 'm', 'e', '-', 'n', 'e']",0.0
417,"['o', 'e', 'e', 'n', 'm', 'o', 'e', 'm', '-', '-', 'n', '-', '-']",12.0
418,"['e', 'm', 'm', 'e', '-', 'e', '-', 'o', 'o', 'n', '-', 'n', '-']",18.0
419,"['e', '-', 'm', 'e', 'o', 'o', '-', 'n', 'n', 'm', 'e', '-', '-']",12.0
420,"['-', 'n', 'm', 'o', '-', 'e', 'e', 'n', '-', 'e', '-', 'm', 'o']",0.0
421,"['-', 'e', 'o', '-', 'n', 'e', 'o', 'n', 'm', '-', 'm', '-', 'e']",14.0
422,"['o', '-', '-', '-', 'm', 'm', 'n', 'e', 'o', 'e', 'e', 'n', '-']",0.0
423,"['-', '-', 'e', '-', '-', 'm', 'e', 'e', 'o', 'm', 'n', 'o', 'n']",6.0
424,"['-', '-', '-', 'm', '-', 'n', 'e', 'n', 'o', 'e', 'm', 'o', 'e']",4.0
425,"['-', 'n', '-', '-', 'e', 'm', '-', 'e', 'n', 'o', 'o', 'm', 'e']",20.0
426,"['e', 'm', '-', 'n', 'e', '-', 'm', 'n', '-', '-', 'e', 'o', 'o']",12.0
427,"['n', '-', '-', 'o', 'e', 'o', 'e', 'm', '-', 'n', 'm', '-', 'e']",6.0
428,"['n', 'o', 'm', '-', 'e', '-', '-', '-', 'e', 'o', 'e', 'm', 'n']",0.0
429,"['e', 'e', 'm', '-', 'o', '-', 'm', 'e', '-', 'n', '-', 'n', 'o']",8.0
430,"['-', 'o', 'm', 'e', 'n', '-', 'n', '-', 'o', 'e', 'e', 'm', '-']",12.0
431,"['n', 'e', '-', 'o', 'm', '-', 'e', 'n', 'o', 'e', '-', '-', 'm']",10.0
432,"['n', 'e', 'e', '-', 'n', 'o', 'o', '-', 'm', '-', 'e', 'm', '-']",0.0
433,"['m', 'e', 'o', 'm', '-', 'o', '-', '-', 'n', 'e', '-', 'n', 'e']",3.0
434,"['e', 'm', '-', '-', 'n', 'o', 'm', 'o', '-', '-', 'e', 'e', 'n']",4.0
435,"['-', 'm', 'n', 'm', '-', 'e', 'n', 'e', '-', 'o', 'e', 'o', '-']",4.0
436,"['-', 'n', 'o', 'e', 'e', '-', 'o', 'm', 'e', '-', 'm', '-', 'n']",3.0
437,"['-', '-', 'n', 'e', 'e', 'n', 'e', 'm', 'o', '-', 'o', '-', 'm']",0.0
438,"['-', 'n', 'e', 'm', '-', 'm', '-', 'e', 'o', 'o', 'e', '-', 'n']",6.0
439,"['-', 'o', 'e', 'e', '-', 'n', '-', 'n', '-', 'm', 'o', 'e', 'm']",0.0
440,"['m', '-', 'e', 'e', 'o', 'e', '-', 'n', '-', 'o', 'm', '-', 'n']",0.0
441,"['n', 'e', 'n', '-', '-', '-', 'o', '-', 'e', 'm', 'o', 'm', 'e']",14.0
442,"['m', 'e', 'e', 'o', '-', 'o', '-', 'm', 'n', 'n', 'e', '-', '-']",20.0
443,"['o', 'n', 'n', '-', '-', 'm', '-', 'e', 'o', '-', 'e', 'm', 'e']",0.0
444,"['o', '-', 'n', '-', 'e', 'n', '-', 'e', 'm', 'o', 'm', '-', 'e']",39.0
445,"['m', 'o', 'o', 'm', 'n', '-', 'e', '-', 'e', '-', 'e', 'n', '-']",12.0
446,"['o', 'n', 'o', 'm', 'e', 'e', '-', '-', '-', 'n', 'm', '-', 'e']",8.0
447,"['m', '-', '-', 'e', 'e', 'e', 'n', '-', 'm', 'o', 'n', '-', 'o']",2.0
448,"['n', '-', '-', '-', 'o', 'e', 'n', 'm', 'm', 'o', '-', 'e', 'e']",17.0
449,"['n', 'o', 'e', 'm', 'o', 'e', '-', '-', 'm', '-', 'e', '-', 'n']",0.0
450,"['n', '-', '-', '-', 'o', 'e', 'n', '-', 'e', 'm', 'o', 'm', 'e']",10.0
451,"['-', 'n', 'o', 'n', '-', '-', 'e', 'o', 'm', 'e', 'm', '-', 'e']",4.0
452,"['-', 'e', 'e', '-', 'n', 'o', 'm', 'm', '-', 'e', 'o', 'n', '-']",21.0
453,"['n', 'o', 'n', '-', 'e', '-', 'o', 'e', '-', 'e', 'm', 'm', '-']",6.0
454,"['o', '-', 'e', '-', 'm', '-', 'e', 'n', 'm', '-', 'n', 'o', 'e']",8.0
455,"['-', 'o', 'e', 'n', 'm', 'e', 'o', 'e', 'm', '-', '-', '-', 'n']",0.0
456,"['m', 'o', 'e', 'e', '-', 'n', 'e', 'n', '-', '-', 'm', 'o', '-']",9.0
457,"['-', 'n', 'e', 'e', '-', '-', 'm', 'e', 'o', 'm', 'o', 'n', '-']",6.0
458,"['o', 'n', 'm', 'e', '-', '-', 'm', 'e', '-', 'n', 'o', 'e', '-']",16.0
459,"['e', '-', 'm', '-', '-', 'n', 'm', 'n', 'e', '-', 'e', 'o', 'o']",3.0
460,"['n', 'e', 'o', '-', '-', 'o', 'e', 'm', '-', '-', 'm', 'n', 'e']",8.0
461,"['e', '-', 'e', 'e', 'o', 'o', '-', '-', 'n', 'm', '-', 'm', 'n']",8.0
462,"['e', '-', 'n', '-', 'n', 'o', '-', 'm', 'm', 'o', 'e', 'e', '-']",21.0
463,"['m', 'n', 'm', 'e', 'o', '-', '-', '-', 'e', '-', 'n', 'o', 'e']",12.0
464,"['-', 'e', 'e', 'n', 'm', 'o', 'e', 'm', '-', 'o', '-', 'n', '-']",5.0
465,"['-', 'o', 'o', '-', 'n', '-', 'n', 'e', '-', 'm', 'e', 'm', 'e']",4.0
466,"['n', 'm', 'n', '-', 'o', 'e', '-', 'm', '-', '-', 'o', 'e', 'e']",11.0
467,"['m', 'o', '-', 'e', 'n', 'e', 'n', 'e', '-', '-', '-', 'm', 'o']",8.0
468,"['-', 'm', '-', 'o', 'o', 'e', 'n', 'm', '-', 'n', '-', 'e', 'e']",16.0
469,"['o', '-', 'e', '-', 'e', 'e', '-', 'm', 'm', 'n', '-', 'o', 'n']",13.0
470,"['-', '-', '-', 'e', 'n', 'e', 'm', 'o', 'm', 'e', '-', 'n', 'o']",0.0
471,"['-', 'e', 'e', 'n', 'n', '-', 'm', 'm', 'o', 'o', 'e', '-', '-']",26.0
472,"['m', 'm', 'o', 'e', '-', 'e', '-', '-', 'e', 'n', '-', 'o', 'n']",30.0
473,"['o', 'o', 'e', '-', '-', '-', '-', 'm', 'e', 'e', 'n', 'n', 'm']",60.0
474,"['n', 'e', '-', 'o', '-', 'm', 'n', '-', 'e', 'o', 'e', 'm', '-']",0.0
475,"['e', '-', 'o', '-', 'n', 'e', 'n', 'e', '-', 'm', '-', 'o', 'm']",0.0
476,"['n', 'e', 'm', '-', 'e', '-', 'e', 'o', 'n', 'o', '-', '-', 'm']",0.0
477,"['m', '-', 'e', '-', 'o', '-', 'm', 'e', '-', 'e', 'n', 'o', 'n']",4.0
478,"['e', '-', '-', 'm', 'm', 'o', '-', 'e', 'o', '-', 'e', 'n', 'n']",0.0
479,"['-', 'e', 'o', 'm', 'n', '-', 'n', '-', 'm', 'o', 'e', '-', 'e']",12.0
480,"['o', 'n', 'e', 'e', '-', '-', 'n', 'm', '-', '-', 'm', 'e', 'o']",0.0
481,"['-', 'n', '-', 'm', 'm', 'o', 'o', 'e', '-', 'e', '-', 'e', 'n']",10.0
482,"['e', '-', 'n', 'o', '-', 'e', 'm', '-', 'n', 'o', 'm', 'e', '-']",6.0
483,"['-', '-', 'n', '-', 'm', '-', 'e', 'm', 'e', 'o', 'o', 'n', 'e']",0.0
484,"['n', '-', 'm', 'm', '-', 'e', 'e', 'n', 'e', 'o', '-', '-', 'o']",3.0
485,"['-', 'n', '-', 'e', 'n', 'm', 'o', 'm', 'e', '-', '-', 'e', 'o']",20.0
486,"['-', 'e', 'm', '-', 'e', 'm', 'n', '-', 'o', 'o', '-', 'e', 'n']",24.0
487,"['e', 'm', '-', '-', 'e', 'n', '-', 'o', '-', 'e', 'm', 'o', 'n']",0.0
488,"['-', 'e', '-', 'n', 'o', 'n', '-', 'e', 'm', '-', 'o', 'e', 'm']",0.0
489,"['-', 'e', 'e', 'm', '-', 'm', 'o', 'o', '-', 'n', '-', 'n', 'e']",4.0
490,"['m', '-', '-', '-', 'e', 'e', 'n', 'o', 'n', 'o', 'm', 'e', '-']",10.0
491,"['m', '-', 'o', 'n', 'm', '-', '-', 'e', '-', 'e', 'e', 'o', 'n']",0.0
492,"['-', 'e', '-', '-', 'n', 'm', 'o', 'e', '-', 'o', 'e', 'n', 'm']",8.0
493,"['o', 'e', 'e', '-', 'e', 'm', 'n', 'm', '-', '-', '-', 'n', 'o']",0.0
494,"['o', '-', '-', 'm', 'm', '-', 'n', 'e', 'e', 'o', 'n', '-', 'e']",0.0
495,"['e', 'e', '-', 'm', 'e', 'm', 'o', '-', '-', 'n', 'n', 'o', '-']",3.0
496,"['m', 'e', 'n', '-', '-', '-', 'm', 'e', 'o', 'n', '-', 'e', 'o']",9.0
497,"['e', 'e', '-', 'm', 'e', '-', 'm', '-', 'n', 'o', '-', 'n', 'o']",8.0
498,"['-', 'e', '-', '-', 'n', 'e', 'm', 'e', '-', 'm', 'o', 'o', 'n']",15.0
499,"['-', 'e', 'm', 'n', '-', 'o', 'm', '-', 'o', 'n', '-', 'e', 'e']",8.0
500,"['m', 'e', 'n', 'e', 'o', '-', 'e', 'o', '-', '-', 'm', '-', 'n']",11.0
501,"['-', 'e', 'n', 'n', 'e', '-', 'o', '-', 'e', 'm', 'o', 'm', '-']",4.0
502,"['o', '-', 'o', '-', '-', 'e', 'e', '-', 'm', 'm', 'n', 'n', 'e']",6.0
503,"['n', 'o', 'e', 'm', '-', 'e', 'e', '-', 'o', 'n', 'm', '-', '-']",0.0
